,ref_id,features,target
4998,f1_611897,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04166666666666663, 0.03649635036496346, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1.0, 0, 1, 0, 0, 1, 0.02, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.05714285714285714, 0, 0]",False
4999,f1_611897,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.26034782608695656, 0.41666666666666663, 0.3868613138686131, 1, 1, 0.9783, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0.03333333333333333, 0, 0, 0, 0, 0, 0, 1, 0.9069767441860465, 0, 0, 1, 0.007272727272727273, 0, 0]",True
5000,f1_612037,"[1, 1, 0, 0, 0.8651, 0.0, 0.0, 0.0, 0.0, 0, 0.20534444444444444, 0.30000000000000004, 0.19117647058823528, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1.0, 0, 1, 0, 0, 1, 0.016, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.02666666666666667, 0, 0]",False
5001,f1_612037,"[1, 1, 0, 0, 0.8651, 0.5, 0.5, 0.0, 0.5, 0, 0.3195727272727273, 0.5, 0.42647058823529416, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0.0, 0.2222222222222222, 0.2, 1, 0.4909090909090909, 0, 1, 1, 0.06666666666666667, 0, 0, 1, 0.06666666666666667, 0, 0, 0, 0, 1, 0.4909090909090909, 0, 0, 1, 0.01090909090909091, 0, 0]",False
5002,f1_612037,"[1, 1, 1, 1, 0.8651, 1.0, 1.0, 0.3333333333333333, 1.0, 0.43255, 0.0760857142857143, 0.06451612903225812, 0.07547169811320753, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.0449438202247191, 0, 1, 1, 0.04838709677419355, 0, 0, 1, 0.04838709677419355, 0, 0, 0, 0, 1, 0.0449438202247191, 0, 1, 1, 0.0022471910112359553, 0, 1]",False
5003,f1_612037,"[0, 0, 0, 0, 0.8651, 0, 0, 0, 0, 0, 0.20534444444444444, 0.30000000000000004, 0.19117647058823528, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1.0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.02666666666666667, 0, 0]",False
5004,f1_612037,"[1, 1, 0, 0, 0.8651, 0.0, 0.0, 0.0, 0.0, 0, 0.20534444444444444, 0.30000000000000004, 0.19117647058823528, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1.0, 0, 1, 0, 0, 1, 0.016, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.02666666666666667, 0, 0]",False
5005,f1_612037,"[1, 1, 1, 1, 0.8651, 1.0, 1.0, 1.0, 1.0, 0.8413999999999999, 0.13315000000000002, 0.19999999999999996, 0.16176470588235292, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0, 0, 0, 1, 1, 0.08108108108108109, 1, 0.005309734513274336, 1, 0.08108108108108109, 0, 0, 0, 1, 1, 0.32432432432432434, 0, 0, 1, 0.004, 0, 1]",False
5006,f1_612037,"[1, 1, 1, 1, 0.8651, 1.0, 1.0, 1.0, 1.0, 0.8413999999999999, 0.6968444444444444, 1.0, 1.0, 1, 1, 0.9549, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0.01090909090909091, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.008571428571428572, 0, 1]",True
5007,f1_612037,"[0, 0, 0, 0, 0.8651, 0, 0, 0, 0, 0, 0.23662, 0.4, 0.3382352941176471, 1, 1, 0.9549, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0.22784810126582278, 1, 1, 0, 0, 1, 0.010169491525423728, 0, 0, 0, 0, 0, 0, 1, 0.2, 0, 0, 1, 0.005063291139240506, 0, 0]",False
5008,f1_612037,"[1, 1, 0, 0, 0.8651, 0.0, 0.0, 0.0, 0.0, 0, 0.26375000000000004, 0.4, 0.4117647058823529, 1, 1, 0.9549, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.6585365853658537, 0, 0, 1, 0.014634146341463415, 0, 1]",False
5009,f1_612037,"[1, 1, 0, 0, 0.8651, 0.0, 0.0, 0.0, 0.0, 0, 0.23662, 0.4, 0.3382352941176471, 1, 1, 0.9549, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0.010169491525423728, 0, 0, 0, 0, 0, 0, 1, 0.2, 0, 0, 1, 0.005063291139240506, 0, 0]",False
5010,f1_612037,"[1, 1, 1, 1, 0.8651, 0.5, 1.0, 0.3333333333333333, 1.0, 0.43255, 0.6968444444444444, 1.0, 1.0, 1, 1, 0.9549, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1.0, 1, 1, 0, 0, 1, 0.01090909090909091, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.008571428571428572, 0, 1]",True
5011,f1_620818,"[0, 0, 0, 0, 0.9849, 0, 0, 0, 0, 0, 0.36439473684210527, 0.26315789473684215, 0.29824561403508776, 1, 0, 0, 0, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.7, 0, 0, 1, 0.0044444444444444444, 0, 0]",False
5012,f1_620818,"[1, 1, 0, 0, 0.9849, 0.16666666666666663, 0.16666666666666663, 0.125, 0.125, 0.16495, 0.11465185185185185, 0.052631578947368474, 0.02631578947368418, 1, 0, 0, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.08536585365853659, 0, 1, 1, 0.09090909090909091, 0, 0, 1, 0.09090909090909091, 1, 0.06666666666666667, 0, 1, 1, 0.08536585365853659, 0, 1, 1, 0.004878048780487805, 0, 1]",False
5013,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.0, 0.0, 0, 0.04898709677419356, 0.0, 0.0, 1, 0, 0, 1, 1, 0.0, 0.9924, 1, 0, 1, 0.052631578947368474, 0.25, 0.05263157894736842, 1, 0.06382978723404255, 0, 1, 1, 0.08695652173913043, 0, 0, 1, 0.08695652173913043, 1, 0.06666666666666667, 0, 1, 1, 0.06382978723404255, 1, 1, 1, 0.00425531914893617, 1, 1]",False
5014,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.0, 0.0, 0, 0.14833500000000002, 0.21052631578947367, 0.14035087719298245, 1, 1, 1.0, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.6, 0, 0, 1, 0.013333333333333334, 0, 0]",False
5015,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.0, 0.0, 0, 0.08909642857142856, 0.10526315789473684, 0.06140350877192979, 1, 1, 1.0, 1, 1, 0.0, 0.4962, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.10975609756097561, 1, 1, 1, 0.10810810810810811, 0, 0, 1, 0.10810810810810811, 0, 0, 0, 1, 1, 0.10975609756097561, 1, 1, 1, 0.004878048780487805, 0, 1]",False
5016,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.0, 0.0, 0, 0.140496, 0.26315789473684215, 0.11403508771929827, 1, 1, 1.0, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.1523809523809524, 1, 1, 1, 0.17391304347826086, 0, 0, 1, 0.17391304347826086, 0, 0, 0, 1, 1, 0.1523809523809524, 0, 1, 1, 0.0038095238095238095, 0, 1]",False
5017,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.0, 0.0, 0, 0.05236551724137932, 0.052631578947368474, 0.04385964912280704, 1, 0, 0, 1, 1, 0.0, 0.9924, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.06097560975609756, 0, 1, 1, 0.15625, 0, 0, 1, 0.15625, 1, 0.06666666666666667, 0, 1, 1, 0.06097560975609756, 1, 1, 1, 0.004878048780487805, 1, 1]",False
5018,f1_620818,"[0, 0, 0, 0, 0.9849, 0, 0, 0, 0, 0, 0.26875, 0.42105263157894735, 0.38596491228070173, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.7377049180327869, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.7377049180327869, 0, 0, 1, 0.006557377049180328, 0, 0]",False
5019,f1_620818,"[1, 1, 0, 0, 0.9849, 0.33333333333333337, 0.33333333333333337, 0.3333333333333333, 0.3333333333333333, 0.9897, 0.07785172413793104, 0.10526315789473684, 0.06140350877192979, 1, 0, 0, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.09782608695652174, 0, 1, 1, 0.14285714285714285, 0, 0, 1, 0.14285714285714285, 0, 0, 0, 1, 1, 0.09782608695652174, 0, 0, 1, 0.004347826086956522, 0, 0]",False
5020,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.2, 0.2, 0.32156666666666667, 0.047456250000000005, 0.0, 0.0, 1, 0, 0, 1, 1, 0.0, 0.4962, 1, 0, 1, 0.10526315789473684, 0.4, 0.10526315789473684, 1, 0.04807692307692308, 0, 1, 1, 0.2571428571428571, 0, 0, 1, 0.2571428571428571, 0, 0, 0, 1, 1, 0.04807692307692308, 0, 1, 1, 0.0038461538461538464, 1, 1]",False
5021,f1_620818,"[1, 1, 0, 0, 0.9849, 0.33333333333333337, 0.33333333333333337, 0.25, 0.25, 0.48235, 0.05840769230769231, 0.10526315789473684, 0.052631578947368474, 1, 1, 1.0, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.075, 1, 1, 1, 0.20689655172413793, 0, 0, 1, 0.20689655172413793, 1, 0.06666666666666667, 0, 1, 1, 0.075, 1, 1, 1, 0.005, 0, 1]",False
5022,f1_620818,"[1, 1, 1, 1, 0.9849, 1.0, 1.0, 1.0, 1.0, 0.9797666666666668, 0.3329111111111111, 0.4736842105263158, 0.4473684210526315, 1, 1, 1.0, 1, 1, 0.9955, 0.4962, 1, 0, 1, 0.5263157894736843, 1.0, 0.5263157894736842, 1, 1.0, 1, 1, 1, 0.9402985074626866, 0, 0, 1, 0.9402985074626866, 0, 0, 1, 1, 1, 1.0, 1, 1, 1, 0.007547169811320755, 1, 1]",True
5023,f1_620818,"[1, 1, 0, 0, 0.9849, 0.33333333333333337, 0.33333333333333337, 0.3333333333333333, 0.3333333333333333, 0.9897, 0.06602608695652175, 0.10526315789473684, 0.03508771929824561, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.14705882352941177, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.14705882352941177, 0, 0, 1, 0.011764705882352941, 0, 0]",False
5024,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.0, 0.0, 0, 0.13272045454545453, 0.17500000000000004, 0.17045454545454541, 1, 1, 1.0, 1, 1, 0.0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0.0022471910112359553, 0, 0, 0, 0, 0, 1, 1, 0.14285714285714285, 0, 0, 1, 0.0017094017094017094, 0, 1]",False
5025,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.0, 0.0, 0, 0.05236551724137932, 0.052631578947368474, 0.01754385964912286, 1, 0, 0, 1, 1, 0.0, 0.9924, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.046511627906976744, 0, 1, 1, 0.15625, 0, 0, 1, 0.15625, 1, 0.06666666666666667, 0, 1, 1, 0.046511627906976744, 1, 1, 1, 0.004651162790697674, 1, 1]",False
5026,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.0, 0.0, 0, 0.05840769230769231, 0.052631578947368474, 0.00877192982456143, 1, 0, 0, 1, 1, 0.0, 0.9924, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.07462686567164178, 0, 1, 1, 0.11538461538461539, 0, 0, 1, 0.11538461538461539, 0, 0, 0, 1, 1, 0.07462686567164178, 1, 1, 1, 0.005970149253731343, 1, 1]",False
5027,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.0, 0.0, 0, 0.06602608695652175, 0.10526315789473684, 0.02631578947368418, 1, 1, 1.0, 1, 1, 0.0, 0.4962, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.16666666666666666, 1, 1, 1, 0.13636363636363635, 0, 0, 1, 0.13636363636363635, 0, 0, 0, 1, 1, 0.16666666666666666, 1, 1, 1, 0.013333333333333334, 0, 1]",False
5028,f1_620818,"[1, 1, 1, 1, 0.9849, 1.0, 1.0, 1.0, 1.0, 0.9797666666666668, 0.3153894736842105, 0.42105263157894735, 0.42105263157894735, 1, 1, 1.0, 1, 1, 0.9955, 0.9924, 1, 0, 1, 0.5263157894736843, 1.0, 0.5263157894736842, 1, 0.8148148148148148, 1, 1, 1, 0.9402985074626866, 1, 0.025, 1, 0.9402985074626866, 0, 0, 1, 1, 1, 0.7368421052631579, 0, 0, 1, 0.007407407407407408, 1, 1]",True
5029,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.0, 0.0, 0, 0.05236551724137932, 0.052631578947368474, 0.04385964912280704, 1, 0, 0, 1, 1, 0.0, 0.9924, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.06097560975609756, 0, 1, 1, 0.15625, 0, 0, 1, 0.15625, 1, 0.06666666666666667, 0, 1, 1, 0.06097560975609756, 1, 1, 1, 0.004878048780487805, 1, 1]",False
5030,f1_620818,"[1, 1, 1, 1, 0.9849, 0.33333333333333337, 0.33333333333333337, 0.3333333333333333, 0.3333333333333333, 0.9849, 0.0, 0.0, 0.00877192982456143, 1, 1, 1.0, 1, 0, 0.0, 0.9924, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.03424657534246575, 1, 1, 1, 0.2222222222222222, 1, 0.0038095238095238095, 1, 0.2222222222222222, 0, 0, 0, 0, 1, 0.07317073170731707, 0, 0, 1, 0.0027397260273972603, 1, 1]",False
5031,f1_620818,"[1, 1, 0, 0, 0.9849, 0.33333333333333337, 0.33333333333333337, 0.25, 0.25, 0.48235, 0.05840769230769231, 0.10526315789473684, 0.052631578947368474, 1, 1, 1.0, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.075, 1, 1, 1, 0.20689655172413793, 0, 0, 1, 0.20689655172413793, 1, 0.06666666666666667, 0, 1, 1, 0.075, 1, 1, 1, 0.005, 0, 1]",False
5032,f1_620818,"[1, 1, 0, 0, 0.9849, 0.33333333333333337, 0.33333333333333337, 0.3333333333333333, 0.3333333333333333, 0.9647, 0.06602608695652175, 0.10526315789473684, 0.03508771929824561, 1, 1, 1.0, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.11627906976744186, 1, 1, 1, 0.125, 0, 0, 1, 0.125, 1, 0.06666666666666667, 0, 1, 1, 0.11627906976744186, 0, 1, 1, 0.009302325581395349, 0, 1]",False
5033,f1_620818,"[0, 0, 0, 0, 0.9849, 0, 0, 0, 0, 0, 0.26875, 0.42105263157894735, 0.3771929824561403, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.7894736842105263, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.7894736842105263, 0, 0, 1, 0.007017543859649123, 0, 0]",False
5034,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.0, 0.0, 0, 0.07593000000000001, 0.10526315789473684, 0.02631578947368418, 1, 1, 1.0, 1, 1, 0.0, 0.4962, 1, 0, 1, 0.052631578947368474, 0.25, 0.05263157894736842, 1, 0.25, 1, 1, 1, 0.2857142857142857, 0, 0, 1, 0.2857142857142857, 0, 0, 0, 1, 1, 0.25, 1, 1, 1, 0.02, 0, 1]",False
5035,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.1, 0.1, 0.1231125, 0.060744000000000006, 0.10526315789473684, 0.04385964912280704, 1, 0, 0, 1, 1, 0.0, 0.4962, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.10344827586206896, 0, 1, 1, 0.16216216216216217, 0, 0, 1, 0.16216216216216217, 1, 0.06666666666666667, 0, 1, 1, 0.10344827586206896, 0, 1, 1, 0.006896551724137931, 1, 1]",False
5036,f1_620818,"[1, 1, 0, 0, 0.9849, 0.0, 0.0, 0.1, 0.1, 0.1231125, 0.060744000000000006, 0.10526315789473684, 0.04385964912280704, 1, 0, 0, 1, 1, 0.0, 0.4962, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.10344827586206896, 0, 1, 1, 0.16216216216216217, 0, 0, 1, 0.16216216216216217, 0, 0, 0, 1, 1, 0.10344827586206896, 0, 1, 1, 0.006896551724137931, 1, 1]",False
5037,f1_621752,"[1, 1, 0, 0, 0.9891, 0.0, 0.0, 0.0, 0.0, 0, 0.49465, 0.6666666666666667, 0.5862068965517242, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.6129032258064516, 0, 1, 1, 0.0851063829787234, 0, 0, 1, 0.0851063829787234, 0, 0, 0, 0, 1, 0.6129032258064516, 0, 0, 1, 0.012903225806451613, 0, 0]",False
5038,f1_621752,"[1, 1, 0, 0, 0.9891, 0.0, 0.0, 0.0, 0.0, 0, 0.49465, 0.6666666666666667, 0.6538461538461539, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0.6785714285714286, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.6785714285714286, 0, 0, 1, 0.014285714285714285, 0, 0]",False
5039,f1_621752,"[1, 1, 1, 1, 0.9891, 1.0, 1.0, 1.0, 1.0, 0.9891, 0.9826, 1.0, 1.0, 1, 1, 1.0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1.0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.014285714285714285, 0, 0]",True
5040,f1_621752,"[1, 1, 0, 0, 0.9891, 0.0, 0.0, 0.0, 0.0, 0, 0.17796363636363635, 0.19999999999999996, 0.2465753424657534, 1, 1, 1.0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0.26666666666666666, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.26666666666666666, 0, 0, 1, 0.005333333333333333, 0, 0]",False
5041,f1_621752,"[1, 1, 0, 0, 0.9891, 0.0, 0.0, 0.0, 0.0, 0, 0.49465, 0.6666666666666667, 0.6538461538461539, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.6785714285714286, 0, 1, 1, 0.15384615384615385, 0, 0, 1, 0.15384615384615385, 1, 0.06666666666666667, 0, 1, 1, 0.6785714285714286, 0, 1, 1, 0.014285714285714285, 0, 1]",False
5042,f1_621752,"[1, 1, 0, 0, 0.9891, 0.0, 0.0, 0.0, 0.0, 0, 0.49465, 0.6666666666666667, 0.6538461538461539, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0.6785714285714286, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.6785714285714286, 0, 0, 1, 0.014285714285714285, 0, 1]",False
5043,f1_621773,"[1, 1, 0, 0, 0.9863, 0.5, 0.5, 0.5, 0.5, 0.49315, 0.1310857142857143, 0.1428571428571429, 0.18823529411764706, 1, 1, 0.9988, 1, 1, 0.0, 0, 1, 0, 1, 0.09999999999999998, 0.3333333333333333, 0.1, 1, 0.1724137931034483, 1, 1, 1, 0.4, 0, 0, 1, 0.4, 0, 0, 1, 1, 1, 0.1724137931034483, 0, 1, 1, 0.004597701149425287, 0, 1]",False
5044,f1_621773,"[1, 1, 0, 0, 0.9863, 0.0, 0.0, 0.0, 0.0, 0, 0.04902222222222222, 0.0, 0.03508771929824561, 1, 1, 0.9988, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.11904761904761904, 1, 1, 1, 0.14285714285714285, 0, 0, 1, 0.14285714285714285, 1, 0.06666666666666667, 0, 1, 1, 0.11904761904761904, 0, 1, 1, 0.009523809523809525, 0, 1]",False
5045,f1_621773,"[1, 1, 0, 0, 0.9863, 0.25, 0.25, 0.25, 0.25, 0.246575, 0.2835153846153846, 0.30000000000000004, 0.2807017543859649, 1, 0, 0, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.2978723404255319, 0, 1, 1, 0.0967741935483871, 0, 0, 1, 0.0967741935483871, 0, 0, 0, 1, 1, 0.2978723404255319, 0, 1, 1, 0.00851063829787234, 0, 1]",False
5046,f1_621773,"[1, 1, 1, 1, 0.9863, 0.5, 0.5, 0.5, 0.5, 0.49315, 0.4187818181818182, 0.5, 0.6140350877192983, 1, 0, 0, 1, 1, 0.0, 0, 1, 0, 1, 0.09999999999999998, 0.2, 0.1, 1, 0.8604651162790697, 0, 1, 1, 0.43243243243243246, 0, 0, 1, 0.43243243243243246, 1, 0.06666666666666667, 0, 1, 1, 0.8604651162790697, 0, 1, 1, 0.009302325581395349, 0, 1]",False
5047,f1_621773,"[1, 1, 0, 0, 0.9863, 0.0, 0.0, 0.0, 0.0, 0, 0.2790375, 0.0, 0.01754385964912286, 1, 0, 0, 1, 1, 0.0, 0.29973333333333335, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.3137254901960784, 0, 1, 1, 0.3888888888888889, 0, 0, 1, 0.3888888888888889, 0, 0, 0, 1, 1, 0.3137254901960784, 0, 1, 1, 0.00784313725490196, 1, 1]",False
5048,f1_621773,"[1, 1, 0, 0, 0.9863, 0.0, 0.0, 0.0, 0.0, 0, 0.04902222222222222, 0.0, 0.03508771929824561, 1, 1, 0.9988, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.11904761904761904, 1, 1, 1, 0.0967741935483871, 0, 0, 1, 0.0967741935483871, 1, 0.06666666666666667, 0, 1, 1, 0.11904761904761904, 0, 1, 1, 0.009523809523809525, 0, 1]",False
5049,f1_621773,"[1, 1, 0, 0, 0.9863, 0.0, 0.0, 0.0, 0.0, 0, 0.05057777777777778, 0.0, 0.10769230769230764, 1, 1, 0.9988, 1, 1, 0.0, 0.29973333333333335, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.07462686567164178, 1, 1, 1, 0.2, 0, 0, 1, 0.2, 0, 0, 0, 1, 1, 0.07462686567164178, 1, 1, 1, 0.005970149253731343, 0, 1]",False
5050,f1_621773,"[1, 1, 0, 0, 0.9863, 0.0, 0.0, 0.0, 0.0, 0, 0.086745, 0.15384615384615385, 0.03076923076923077, 1, 1, 0.9988, 1, 1, 0.0, 0.29973333333333335, 1, 0, 1, 0.09999999999999998, 0.25, 0.1, 1, 0.05970149253731343, 1, 1, 1, 0.5333333333333333, 0, 0, 1, 0.5333333333333333, 0, 0, 0, 1, 1, 0.05970149253731343, 1, 1, 1, 0.005970149253731343, 0, 1]",False
5051,f1_621773,"[1, 1, 0, 0, 0.9863, 0.33333333333333337, 0.33333333333333337, 0.3333333333333333, 0.3333333333333333, 0.32876666666666665, 0.24851666666666666, 0.0, 0.042857142857142816, 1, 0, 0, 1, 1, 0.0, 0.29973333333333335, 1, 0, 1, 0.09999999999999998, 0.2, 0.1, 1, 0.20833333333333334, 0, 1, 1, 0.43243243243243246, 0, 0, 1, 0.43243243243243246, 1, 0.06666666666666667, 0, 1, 1, 0.20833333333333334, 1, 1, 1, 0.005555555555555556, 0, 1]",False
5052,f1_621773,"[1, 1, 0, 0, 0.9863, 0.0, 0.0, 0.0, 0.0, 0, 0.1085764705882353, 0.0, 0.03389830508474578, 1, 0, 0, 1, 1, 0.0, 0.4496, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.2459016393442623, 0, 1, 1, 0.3076923076923077, 0, 0, 1, 0.3076923076923077, 0, 0, 0, 1, 1, 0.2459016393442623, 1, 1, 1, 0.006557377049180328, 1, 1]",False
5053,f1_621773,"[1, 1, 0, 0, 0.9863, 0.0, 0.0, 0.0, 0.0, 0, 0.12305333333333333, 0.09999999999999998, 0.14035087719298245, 1, 1, 0.9988, 1, 1, 0.0, 0.29973333333333335, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.25925925925925924, 1, 1, 1, 0.3333333333333333, 0, 0, 1, 0.3333333333333333, 1, 0.06666666666666667, 0, 1, 1, 0.25925925925925924, 1, 1, 1, 0.007407407407407408, 0, 1]",False
5054,f1_621773,"[1, 1, 0, 0, 0.9863, 0.0, 0.0, 0.0, 0.0, 0, 0.1537388888888889, 0.09090909090909094, 0.10606060606060608, 1, 0, 0, 1, 1, 0.0, 0.4496, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.1323529411764706, 0, 1, 1, 0.0625, 0, 0, 1, 0.0625, 0, 0, 0, 1, 1, 0.1323529411764706, 1, 1, 1, 0.0058823529411764705, 1, 1]",False
5055,f1_621773,"[1, 1, 0, 0, 0.9863, 0.0, 0.0, 0.0, 0.0, 0, 0.04902222222222222, 0.0, 0.03508771929824561, 1, 1, 0.9988, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.11904761904761904, 1, 1, 1, 0.14285714285714285, 0, 0, 1, 0.14285714285714285, 1, 0.06666666666666667, 0, 1, 1, 0.11904761904761904, 0, 1, 1, 0.009523809523809525, 0, 1]",False
5056,f1_621773,"[1, 1, 1, 1, 0.9863, 0.5, 0.5, 0.5, 0.5, 0.49315, 0.0, 0.0, 0.03508771929824561, 1, 1, 0.9988, 1, 1, 0.0, 0.29973333333333335, 1, 0, 1, 0.09999999999999998, 0.2, 0.1, 1, 0.11904761904761904, 1, 1, 1, 0.43243243243243246, 0, 0, 1, 0.43243243243243246, 1, 0.06666666666666667, 0, 1, 1, 0.11904761904761904, 1, 1, 1, 0.009523809523809525, 0, 1]",False
5057,f1_621773,"[1, 1, 1, 1, 0.9863, 0.5, 0.5, 0.5, 0.5, 0.49315, 0.11515, 0.09999999999999998, 0.19298245614035092, 1, 0, 0, 1, 1, 0.0, 0.29973333333333335, 1, 0, 1, 0.09999999999999998, 0.2, 0.1, 1, 0.2727272727272727, 0, 1, 1, 0.43243243243243246, 0, 0, 1, 0.43243243243243246, 0, 0, 0, 1, 1, 0.2727272727272727, 1, 1, 1, 0.007272727272727273, 0, 1]",False
5058,f1_621773,"[1, 1, 0, 0, 0.9863, 0.0, 0.0, 0.0, 0.0, 0, 0.2790375, 0.4545454545454546, 0.33333333333333337, 1, 0, 0, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.2, 0.1, 1, 0.22077922077922077, 0, 1, 1, 0.2, 0, 0, 1, 0.2, 0, 0, 0, 1, 1, 0.22077922077922077, 0, 1, 1, 0.005194805194805195, 0, 1]",False
