Id_ref,author_name,hash_values,norm_title_str,years
Emery1996,"[u'emery', u'm', u'purser', u'r']","[324521662, 134553911, 298765793, 542971960, 64604325, 661636243, 279499229, 571126326, 209110173, 94182288, 164480508, 130187603, 422611547, 136131633, 126988406, 37026066, 510940285, 453634243, 201711735, 12711327, 463301671, 688532788, 34752021, 533228209, 793396278, 521885600, 134014704, 170575465, 30124218, 78694753, 136255074, 52095633, 254632436, 74806100, 496638972, 82756673, 181911510, 146784386, 39729099, 106729070, 362244264, 245841268, 78653637, 24872425, 29840793, 176823133, 88381827, 604190254, 135093957, 169107804, 170190300, 15340211, 45941274, 42250858, 101120813, 99345071, 97875245, 516797615, 58595112, 12200948, 186087136, 12591726, 185131479, 83935949, 160071335, 39367143, 598830784, 73839959, 453963837, 55672775, 31407980, 237426034, 6982821, 1270998091, 43754256, 310677536, 779981021, 7840209, 19621126, 63458508, 106139817, 342097723, 199289445, 89414645, 234886890, 70529981, 267844066, 136431971, 314037017, 373337392, 20211641, 29290199, 128409673, 17472532, 2280032, 615621869, 125502566, 767308747, 160365126, 577015975, 211123392]",thesearchconference,[u'1996']
Tedlock1993,"[u'tedlock', u'd', u'mfuchs']","[22413391, 88515682, 73535993, 173057167, 17318751, 290825947, 875497340, 68835284, 64294863, 322062657, 422118344, 117368595, 136248099, 56434698, 61317174, 40319897, 27397131, 11552846, 57182466, 7811066, 13468266, 361042219, 24764219, 95043499, 143697544, 245708931, 563412, 135047504, 204919316, 22674882, 201389967, 24409597, 70459411, 116247239, 362055728, 216514130, 22749905, 79518812, 67858312, 155340397, 79907263, 129395957, 112883719, 1271283, 7628728, 435832485, 38529069, 176774867, 71338814, 48188624, 475715293, 161558207, 116734123, 59305969, 85091454, 395251724, 76899246, 69905974, 14812842, 4453114, 95584360, 315143379, 297002750, 60963517, 5688799, 95854647, 431721785, 120539695, 36875450, 12914093, 114402522, 42235548, 42325807, 150589594, 171269389, 102593261, 37079813, 153541655, 101064073, 8597769, 20170017, 20708843, 4204607, 5178694, 129952679, 50097133, 13216189, 25507047, 49301069, 29411038, 387726832, 324534265, 108559934, 52349366, 286071276, 84045395, 32216566, 21773660, 36868034, 39345482, 12789438]",fragenzurdialogischenanthropologie,[u'1993']
Radcliffe,[u'radcliffe'],"[200809509, 174692589, 298807546, 54827463, 24157774, 216461664, 89605552, 74394922, 109444576, 90550805, 131505470, 42797357, 134408062, 14988783, 31369984, 30420841, 175598869, 149112082, 181132152, 29902839, 296474650, 25524415, 47369398, 95043499, 286190426, 103524685, 188831531, 83183760, 25438813, 83239753, 22718864, 241633259, 24141758, 117528605, 141820446, 445821784, 15973179, 73542176, 136625920, 27577076, 9945840, 78856320, 102819316, 68022146, 354518346, 39720461, 738392, 5035090, 2759065, 124635118, 75940175, 173779189, 47919981, 24358128, 40700591, 154843376, 37127872, 38844366, 193004569, 28562310, 96456449, 147264420, 125844141, 295800079, 31221068, 82321160, 41928830, 101342455, 9915347, 110255854, 107810031, 67407579, 93143200, 17052215, 32129913, 130343738, 29853023, 62236182, 64197903, 65382091, 987004, 84449274, 4760104, 10952286, 4349240, 195177477, 16296790, 51650851, 192893728, 147784206, 99178340, 69194995, 31463880, 89049917, 147151899, 51475527, 280002652, 12372030, 214215194, 35168392, 176196619]",vivawomenandpopularprotestinlatinamerica,[]
Heilman1983,"[u'heilman', u'me']","[219311812, 380621301, 146224196, 31188988, 51353468, 363222179, 11225502, 141576592, 293433933, 5147672, 1065628, 54945037, 288493400, 93887476, 237351378, 5578977, 4690943, 164712357, 52857470, 25287776, 219902522, 433080962, 328774176, 267056348, 42698225, 326072, 6732564, 100820885, 17970980, 270101674, 94750403, 176050367, 34838285, 9806663, 120864642, 69303297, 131443580, 43540925, 76304251, 318532470, 72299386, 64907222, 31978190, 205003553, 4465400, 31950789, 738392, 5035090, 25572179, 40573839, 15577011, 63522693, 10073483, 362586761, 43554402, 45953185, 108376478, 50995890, 39816396, 164808705, 209285398, 22199124, 109813089, 269680369, 248432828, 23835448, 41928830, 99653553, 130492643, 148329955, 122331948, 30121742, 31145993, 13717746, 95930119, 106522747, 816958, 18330215, 186382243, 300848175, 184095721, 243813677, 4760104, 86335382, 104801986, 248550, 198323126, 33693340, 3768535, 1090313, 53946482, 88051677, 216614295, 128404298, 550655706, 86415567, 6976103, 279707006, 76080710, 117474934, 42242670]",sexbiasinworksettingsthelackoffitmodel,[u'1983']
Spigel1992,[u'spigel'],"[189773414, 335443120, 513028766, 79598092, 280161277, 56896854, 119133551, 124399528, 304685139, 423402082, 717797319, 166796921, 118516260, 247505115, 145260793, 141112821, 486262567, 229417206, 27344745, 191119326, 150595371, 65506437, 146506404, 567119932, 124552841, 452703580, 168168731, 2419857, 340084449, 16818975, 168933790, 356011144, 6335715, 1940054, 186803240, 572226833, 18883231, 43540925, 475447412, 170564879, 438579755, 322622178, 38020319, 297344239, 119857009, 616129262, 4972575, 107191435, 2845146, 228051158, 75940175, 85554003, 105604874, 715271444, 87347979, 47826253, 1215455726, 603335121, 92931202, 298692115, 106406519, 295781183, 459110587, 716937, 32023723, 685288224, 233619528, 180915162, 365081402, 214063506, 132223067, 113341675, 93143200, 24906987, 110301722, 202685506, 203925340, 116880227, 585931932, 71407462, 111534327, 190239471, 244282987, 129743871, 139406133, 469854731, 154801564, 221870762, 430289688, 194428380, 53946482, 69194995, 82674383, 384028964, 104745505, 313895048, 6705133, 377153659, 190486761, 555731137, 414513252]",privatescreenings,[u'1992']
Hannah1999,"[u'hannah', u'a', u'murachver', u't']","[131131634, 74288821, 154417214, 54827463, 89435433, 34261969, 84605429, 14709359, 42766408, 41255704, 70217565, 166382787, 8701684, 222034731, 54203573, 12923789, 82070104, 3928091, 82582261, 59275581, 34337645, 64797695, 11919839, 66228865, 228985312, 103524685, 5949519, 6589799, 30124218, 93884450, 4595704, 101487686, 23596468, 182978013, 18270836, 42203140, 109744103, 25271031, 23823055, 45644458, 139495223, 24812216, 16307340, 13642693, 2978914, 126779059, 22068095, 3921674, 12611813, 14363911, 112721276, 96018156, 19023757, 24358128, 40700591, 54374534, 53914692, 119929379, 23730607, 173512790, 135879493, 18292563, 162426405, 46333018, 50981065, 24438834, 84734657, 44293065, 286568489, 25620779, 127505814, 1243554, 40412548, 65988573, 5187889, 5073295, 77927244, 91916832, 7613146, 30120155, 12555896, 1318019, 7745633, 197765986, 172156496, 81057514, 89092110, 83542228, 146093114, 13364126, 36596783, 60111167, 1888738, 39159166, 27783993, 208104532, 90883846, 347222542, 170129650, 68295616, 173844846]",genderandconversationalstyleaspredictorsofconversationalbehavior,[u'1999']
Smith1983,"[u'smith', u'md']","[77449877, 269668276, 238672114, 54827463, 64604325, 123028592, 621259053, 108205362, 31596568, 94182288, 38517949, 301674448, 95923895, 136131633, 31369984, 273749966, 180911433, 414891738, 64434883, 339493934, 307146156, 260241335, 34634062, 567829069, 793396278, 588905291, 221324212, 120768442, 351030966, 78694753, 130097582, 81561708, 114596537, 485155548, 744446632, 270699959, 78410463, 474521294, 178531956, 82725743, 371405664, 23873727, 21759114, 390155499, 29840793, 125735928, 933564910, 295357408, 249500442, 643413423, 319275837, 101586986, 55334211, 80235749, 4728633, 201453859, 827141015, 277019871, 101270816, 39910615, 186087136, 665013004, 488883640, 146999056, 160071335, 183508731, 453726257, 202883239, 453963837, 245104761, 64235450, 1243554, 97355371, 118337930, 22574024, 65146524, 323040386, 118421432, 62050522, 467230603, 106139817, 393106431, 81750645, 55173098, 234886890, 107688442, 486203420, 191491446, 192893728, 215083113, 164147879, 242660129, 195789525, 189037631, 296680234, 7679275, 367559103, 116296645, 474422465, 414482149, 321233254]",violenceandsport,[u'1983']
Tamres2002,"[u'tamres', u'lk', u'janicki', u'd', u'helgeson', u'vs']","[38614808, 165679329, 27259416, 19249934, 51353468, 5027707, 25875521, 16777042, 17868557, 15898726, 70217565, 51724883, 121202606, 43464225, 42317802, 5578977, 4690943, 29439438, 82582261, 12711327, 54576868, 70584888, 130338297, 66228865, 12028224, 10912227, 6732564, 44773714, 54508343, 4151568, 90857216, 21621996, 16690930, 23192674, 720386, 82756673, 47538756, 65369212, 29598848, 230025812, 55145003, 224380554, 167724904, 12178637, 29840793, 103566814, 17345006, 39562356, 151434215, 43174122, 15577011, 172232292, 47919981, 24358128, 40700591, 47826253, 102646572, 16615752, 234157755, 20601573, 24373882, 9568476, 109813089, 102787756, 1557505, 24438834, 166786824, 9022323, 17276674, 8652538, 35326677, 1243554, 2194361, 52234396, 643932, 12600155, 8645844, 62236182, 7613146, 49978442, 48683516, 73340741, 253774713, 6118351, 68464562, 25374614, 195481576, 19981078, 80127787, 1090313, 99178340, 242660129, 18177095, 49083783, 179207314, 100171441, 6976103, 195241153, 97558837, 24638151, 26827940]",sexdifferencesincopingbehaviorametaanalyticreviewandanexaminationofrelativecoping,[u'2002']
Bloor2001,"[u'bloor', u'm', u'frankland', u'm', u'robson', u'k']","[2532620120L, 1823266722, 672827268, 3168707182L, 449862633, 1752437578, 1338553302, 3562237102L, 1024507214, 563894127, 419352005, 2783849903L, 3843377847L, 3555132345L, 1406621623, 408707075, 3909298107L, 3862581511L, 3769717224L, 235532101, 1106516002, 951839703, 1100434570, 152754231, 4078981599L, 2719429094L, 1395472910, 1217691373, 3610905407L, 2384223776L, 1450351156, 228012494, 1161997882, 366809294, 3885178364L, 727766784, 2269065184L, 2249464157L, 2121256203, 943370642, 3707668606L, 2041702362, 554408648, 4191937955L, 3359330521L, 4107912309L, 2073060168, 1582227819, 1506588602, 1890766471, 124411243, 3726480874L, 4060393060L, 1160557206, 1103521498, 2597064371L, 2581799789L, 5831354, 3488335734L, 3958248242L, 2372739879L, 3458878945L, 104039090, 3130052194L, 867375519, 12979930, 529046633, 3762385090L, 2255654677L, 1808143744, 3157471762L, 2161641934L, 1122293021, 438335437, 1622594343, 1578229609, 306975754, 1078365345, 239336544, 933271453, 181421766, 3675182385L, 3276772763L, 4109570641L, 117522274, 3836620104L, 469926412, 806912994, 1832140134, 1889555904, 2984924611L, 3654815447L, 1238147996, 2835516183L, 3250844973L, 1928387670, 3869856700L, 398404281, 3658834755L, 3235331487L, 991064236]",,[u'2001']
Unknown2006,"[u'couldry', u'n']","[62455579, 206362146, 233716061, 54827463, 64604325, 2858579, 17263950, 14709359, 139993907, 18551855, 215618150, 82633187, 82455792, 159098159, 5137519, 70713067, 52260810, 157261518, 17607078, 25287776, 13468266, 21988446, 88009083, 15298203, 41686508, 51515634, 5456407, 117471849, 151492198, 33058969, 32404965, 6726828, 32762945, 23192674, 10685345, 69303297, 39910956, 133506560, 117910372, 138999608, 7967421, 77835625, 14824697, 35359173, 29840793, 989401, 17345006, 40575421, 221479473, 43273123, 11043459, 45217359, 11396948, 73265250, 25690442, 47826253, 108376478, 44159834, 19466678, 88082829, 27403119, 26965051, 68192275, 236199609, 116141242, 118100742, 51881232, 239095528, 17276674, 63561916, 69260014, 52471097, 31145993, 66236505, 43754256, 31137322, 129422554, 62236182, 4311414, 33076210, 20170017, 73340741, 812870, 110671714, 139406133, 61813991, 66002771, 26128684, 873107, 20851018, 99178340, 15280707, 85103577, 63399197, 14627005, 208104532, 113086575, 455125, 26597121, 173625795, 12504079]",listeningbeyondtheechoesmediaethicsandagencyinanuncertainworld,[u'2006']
Kuhn1970,"[u'kuhn', u'thomass', u'auflage']","[16278551, 164974375, 40275795, 59560099, 16589941, 69906221, 11225502, 22407247, 64294863, 6698837, 31080810, 561129, 8701684, 19887422, 6585246, 40319897, 27397131, 11552846, 26630456, 7811066, 68876543, 175417598, 65430809, 75897345, 41686508, 326072, 65833476, 119308249, 39652338, 93525775, 8261167, 22628505, 27545801, 11831227, 81342125, 16580217, 22749905, 43540925, 49699509, 29116646, 72299386, 129395957, 31978190, 63383091, 73172463, 5921736, 16673724, 40800289, 2845146, 99049063, 66429908, 73085692, 47843305, 27063778, 43510117, 73582937, 76899246, 69905974, 14812842, 5539634, 11749624, 57471527, 74423467, 716937, 5688799, 5192863, 34645450, 134863760, 10405007, 32645225, 111533448, 42235548, 48314083, 100384802, 83819880, 2848750, 93602968, 1667477, 4311414, 183249826, 107145830, 20708843, 15541509, 26912669, 51321157, 248550, 13216189, 22690665, 914390, 22138561, 4524170, 108015188, 5153072, 24953281, 17591622, 91841901, 1924381, 21773660, 223409138, 39345482, 126766789]",logikoderpsychologiederforschungstudienzurstrukturderwissenschaftsgeschichte4,"[u'1970', u'1992']"
Dreher2009,"[u'dreher', u'janegbertsturm', u'jamesraymondvreeland']","[2532620120L, 1823266722, 672827268, 3168707182L, 449862633, 1752437578, 1338553302, 3562237102L, 1024507214, 563894127, 419352005, 2783849903L, 3843377847L, 3555132345L, 1406621623, 408707075, 3909298107L, 3862581511L, 3769717224L, 235532101, 1106516002, 951839703, 1100434570, 152754231, 4078981599L, 2719429094L, 1395472910, 1217691373, 3610905407L, 2384223776L, 1450351156, 228012494, 1161997882, 366809294, 3885178364L, 727766784, 2269065184L, 2249464157L, 2121256203, 943370642, 3707668606L, 2041702362, 554408648, 4191937955L, 3359330521L, 4107912309L, 2073060168, 1582227819, 1506588602, 1890766471, 124411243, 3726480874L, 4060393060L, 1160557206, 1103521498, 2597064371L, 2581799789L, 5831354, 3488335734L, 3958248242L, 2372739879L, 3458878945L, 104039090, 3130052194L, 867375519, 12979930, 529046633, 3762385090L, 2255654677L, 1808143744, 3157471762L, 2161641934L, 1122293021, 438335437, 1622594343, 1578229609, 306975754, 1078365345, 239336544, 933271453, 181421766, 3675182385L, 3276772763L, 4109570641L, 117522274, 3836620104L, 469926412, 806912994, 1832140134, 1889555904, 2984924611L, 3654815447L, 1238147996, 2835516183L, 3250844973L, 1928387670, 3869856700L, 398404281, 3658834755L, 3235331487L, 991064236]",,[u'2009']
Kleining1982,"[u'kleining', u'gerhard']","[117142202, 263357019, 31791226, 107467044, 17318751, 34261969, 13557065, 11407760, 64294863, 7394477, 93299566, 117368595, 66071916, 74692549, 178783347, 54778165, 27397131, 228389989, 97414583, 7811066, 34337645, 9248049, 8776019, 10264591, 6302029, 103524685, 189112149, 172993116, 155686074, 163206580, 83043762, 129601194, 187862885, 159476346, 720386, 21525001, 28461464, 133964864, 42590460, 62002267, 139227314, 64891498, 120158953, 9035924, 73172463, 68002481, 15758873, 108898560, 43381260, 30682864, 43206380, 60283280, 40667512, 24358128, 148552250, 60840888, 121469646, 104104446, 14812842, 66534026, 342805774, 57471527, 68192275, 186909802, 100391926, 187743428, 33073126, 45312880, 38654741, 54370990, 68186866, 60550688, 31349563, 65988573, 120508676, 2848750, 142009342, 57318280, 23443431, 30120155, 100511809, 20708843, 11831389, 50687784, 153959044, 74958790, 13216189, 136080001, 49301069, 29411038, 97071421, 162904657, 32825262, 49083783, 24574924, 17192876, 32216566, 21773660, 49345455, 68493762, 106365590]",umrisszueinermethodologiequalitativersozialforschung,[u'1982']
Teising1994,"[u'teising', u'm']","[42195780, 55087822, 937605, 71198952, 10679847, 2858579, 25875521, 7583558, 30992809, 9799995, 6154444, 38985569, 8701684, 56434698, 21358765, 18751821, 154166576, 77017639, 26630456, 79765964, 68876543, 10072412, 34634062, 24954327, 17830998, 27346338, 223291489, 1719158, 1113172, 47009549, 62689340, 34853527, 95792195, 57519163, 6684450, 21525001, 36482067, 43540925, 23823055, 31017132, 44339610, 3455068, 30576484, 36771302, 108299715, 37196648, 13780188, 21019158, 77282372, 54507622, 58940774, 25680295, 47843305, 25952620, 1050770, 2398487, 19983319, 36471500, 23730607, 59445675, 27403119, 112135779, 9501766, 92894836, 5688799, 23389819, 33194296, 23837718, 29671389, 65277068, 10869650, 52254434, 9845399, 58847142, 108912162, 12600155, 62852927, 36829466, 4311414, 14727244, 60101958, 3713475, 4204607, 49533384, 7933671, 91369762, 65540114, 10277043, 16169509, 89944589, 20227718, 30602415, 10399817, 9749527, 98050742, 111856173, 90883846, 40150663, 40316192, 6140806, 28606401]",diebedeutungdersauglingsbeobachtungfurdiepsychoanalyseambeispielvondsterndielebenserfahrungdessauglings,[u'1994']
Mead1934,"[u'mead', u'gh']","[131131634, 74288821, 54791798, 4823173, 8291888, 52927283, 84605429, 50826184, 139993907, 1453404, 70217565, 174198719, 73838436, 81797066, 122844316, 84058663, 49306597, 32034501, 120427254, 30007277, 147350420, 43555115, 22447741, 41875496, 387488168, 121717806, 78383733, 49681162, 142568260, 36370851, 93944719, 137327744, 89007605, 117528605, 155301297, 74581378, 15973179, 174457008, 29598848, 7030129, 21018766, 108236287, 16307340, 13642693, 243914779, 225889784, 213135811, 3921674, 192357861, 284923936, 680576, 112482921, 62577633, 12640631, 40700591, 201453859, 47044823, 35512190, 35064134, 12200948, 186087136, 18292563, 75054809, 27084449, 81250955, 24438834, 296019811, 101342455, 7772825, 38151628, 122331948, 1243554, 75610082, 14978033, 643932, 53006086, 29853023, 93837031, 3444772, 13420376, 106139817, 107548080, 11831389, 22207132, 21842598, 107688442, 131001417, 9851253, 192893728, 24834669, 164147879, 29290199, 77453550, 182594061, 89884352, 51475527, 125502566, 185733768, 8255825, 1476010, 110333416]",mindselfandsocietyfromthestandpointofasocialbehaviorist,[u'1934']
Kumar1991,"[u'kumar', u'k', u'subramanian', u'r', u'nonis', u'sa']","[2324726, 2769035, 27259416, 31188988, 6693115, 2194422, 64970727, 8750085, 73003232, 103160169, 9320981, 32125027, 9371391, 64251727, 47146006, 117733356, 36843235, 63368663, 17607078, 26722488, 13468266, 58424594, 85822617, 13622316, 12028224, 41069873, 14324541, 28730576, 51108101, 20131459, 36207025, 65600548, 90226074, 12302668, 720386, 62168719, 24570910, 41993382, 15498386, 43561382, 25310756, 5377630, 6597739, 29617591, 73172463, 24815192, 8606262, 4221545, 1452536, 6377473, 16767162, 63522693, 47843305, 46156879, 40700591, 30536679, 14024100, 62269, 6129609, 39161355, 21611626, 1092330, 1666953, 122655247, 18351063, 36362193, 31595693, 26753179, 107034127, 4811587, 25884555, 30254295, 16806768, 121123741, 2409393, 98315727, 73986527, 18330215, 64197903, 14727244, 16423864, 10154178, 54621486, 31646680, 11581077, 42122336, 354572, 65927598, 52448495, 20851018, 11937896, 57351925, 64309210, 9705146, 26081604, 12572636, 67564725, 82511301, 97558837, 402196, 14997407]",culturaldiversitysimpactongroupprocessesandperformancecomparingculturallyhomogeneousandculturallydiverseworkgroupsengagedinproblemsolvingtasks,[u'1991']
Breuer1991,"[u'breuer', u'franz', u'franz']","[16278551, 44411303, 63902697, 21047295, 20720776, 69906221, 29673404, 219593036, 64294863, 6698837, 31080810, 53164243, 378263, 86338317, 80292593, 10410170, 27397131, 85819009, 55219034, 7811066, 13468266, 39014648, 10549240, 89218961, 4265912, 47466734, 19504762, 73445212, 59752600, 70701548, 56255512, 38571135, 27545801, 11831227, 720386, 21525001, 3748032, 101098918, 29447032, 29116646, 108874112, 10283597, 94335960, 16222813, 64861232, 5921736, 15758873, 15993035, 239967, 30682864, 55562336, 41234498, 105786754, 24358128, 1050770, 6328243, 19983319, 50995890, 14812842, 65237679, 27403119, 57471527, 41977492, 28236485, 23695648, 4802313, 98426825, 17928877, 10405007, 32645225, 111533448, 5594308, 13851609, 80858976, 122657547, 2848750, 37079813, 36829466, 4311414, 14727244, 16957731, 20708843, 40378396, 7774337, 11581077, 74775103, 13216189, 43037146, 49301069, 29411038, 3788605, 57351925, 32825262, 66398504, 37434686, 1822767, 32216566, 21773660, 131069745, 49187995, 9677974]",wissenschaftstheoriefurpsychologeneineeinfuhrung5verbesserteauflageindruckqualitativeforschunginderpsychologie,[u'1991']
Flick1994,"[u'flick', u'uwe']","[16278551, 82901186, 18921097, 9033372, 16589941, 5027707, 63078324, 22407247, 11751046, 6698837, 17378970, 63419076, 8701684, 3104988, 40635921, 10264337, 20567799, 85819009, 26630456, 1100563, 13468266, 11311127, 8776019, 10281158, 58780495, 58387063, 19504762, 12615580, 39652338, 15299566, 8261167, 1598214, 11031806, 11831227, 109558928, 15749456, 16771548, 8503234, 67858312, 29116646, 59433477, 3563493, 22179577, 1271283, 73172463, 5921736, 15758873, 40800289, 2759065, 188800695, 13166349, 3879606, 97614204, 123510253, 43510117, 27286944, 14024100, 2022337, 14812842, 600747, 12298538, 9236738, 54370204, 31969956, 35425, 5192863, 49146340, 17928877, 10405007, 32645225, 37050440, 60020080, 21689795, 65461375, 643932, 2848750, 63428034, 28519354, 4311414, 30120155, 601295, 20708843, 94961845, 39868021, 51085695, 74958790, 13216189, 127542, 49301069, 29411038, 46784800, 115998152, 25301900, 39376796, 14639953, 46615363, 32216566, 21773660, 33086064, 98026955, 9677974]",textzwischenmimesisundwelterzeugungfragendergeltungsbegrundungtextualisiertersozialwissenschaftforschungsberichteausdeminstitutfurpsychologieder,[u'1994']
Moghadam1993,"[u'moghadam', u'valentine', u'm']","[17671448, 247726904, 28788902, 9033372, 17318751, 34261969, 191636620, 4889722, 98626337, 6698837, 251816285, 334769997, 8701684, 54446829, 54203573, 3580234, 49306597, 177626612, 57182466, 36824710, 68876543, 43555115, 33741328, 41875496, 228985312, 275484222, 139816234, 212704133, 66556371, 36370851, 177094158, 311694772, 8315844, 185171798, 131037531, 381028905, 115832899, 101098918, 100586469, 63918134, 366556700, 64613158, 15327606, 17207599, 108299715, 225889784, 16476838, 142079080, 192357861, 14363911, 25728612, 104096860, 319009258, 112673925, 40700591, 130285889, 108376478, 160665622, 23730607, 150046566, 186087136, 204954346, 171006492, 27084449, 12947146, 18726290, 21463142, 252045109, 65387350, 131480499, 9072655, 95305335, 60052609, 14978033, 5187889, 23715860, 578359126, 6331675, 64197903, 13420376, 12555896, 107548080, 96827512, 31190208, 272858909, 107688442, 267844066, 9851253, 192893728, 27282184, 36596783, 332670778, 25301900, 203561644, 77240198, 119943446, 138692600, 61506687, 12521982, 49187995, 5874667]",genderandsocialchangeinthemiddleeast,[u'1993']
Lather1997,"[u'lather', u'p']","[424422813, 24232085, 28788902, 236378379, 11196869, 112693925, 207170414, 486615706, 157636833, 17240499, 328700110, 44674397, 570817759, 54446829, 80837628, 426259137, 2366709, 31994490, 109933080, 29902839, 20970487, 85157223, 265521270, 226001090, 422437382, 257660004, 56700562, 158148372, 29457532, 10123957, 47090853, 34853527, 24141758, 178447151, 141820446, 61349684, 18883231, 73542176, 94942461, 35056228, 27054502, 61141720, 35909622, 172523918, 248151125, 125735928, 17345006, 43865928, 100069722, 39615060, 75940175, 278144456, 19059788, 74515292, 101120813, 47826253, 108376478, 58932549, 105214355, 117441658, 106406519, 266701586, 1666953, 95564432, 12947146, 18726290, 18839184, 252045109, 65387350, 30065133, 26219022, 29358603, 109660604, 62533768, 400219365, 396561562, 482864, 61836036, 20373394, 108232101, 106139817, 367803705, 55080528, 149930325, 139406133, 60343773, 20012678, 51650851, 99783401, 101707321, 38023452, 69194995, 141425738, 34586198, 28147295, 26570389, 98037333, 12372030, 12521982, 35168392, 26555197]",troublingtheangelswomenlivingwithhivaids,[u'1997']
Beynnon2007,"[u'beynnon', u'bd', u'ettlinger', u'cf', u'johnson', u'rj', u'hewett', u'te', u'shultz', u'sj', u'griffin', u'ly']","[31224997, 17758156, 196080000, 9033372, 164152776, 34261969, 155713487, 4889722, 66170419, 6698837, 2813959, 77336836, 9570455, 64501544, 73952258, 3580234, 77646929, 32232188, 64434883, 135381956, 64927340, 35965273, 87789704, 142617819, 113429244, 348157022, 68128571, 158148372, 61140489, 80506736, 281517813, 34853527, 75892944, 60615499, 67023173, 216514130, 115832899, 101098918, 178936354, 37254687, 74962841, 39507263, 21759114, 54238750, 78761892, 95320548, 8378964, 39562356, 50016697, 16848212, 41340088, 101586986, 47919981, 7735968, 3031231, 47826253, 58292108, 95462364, 64527804, 58615255, 152880737, 104340706, 109118995, 102787756, 117547714, 118100742, 14704381, 150077118, 56460963, 114959498, 83706768, 193225287, 70277313, 60559820, 17084134, 30461813, 42434808, 57318280, 7613146, 76627220, 196068252, 20708843, 107543275, 92653099, 139406133, 147528045, 192922646, 606260, 119443174, 101707321, 99178340, 14234212, 18667440, 49083783, 12164206, 100171441, 32941570, 21773660, 118946742, 8965547, 26969424]",epidemiologyandmechanismsofaclinjuryinalpineskiing,[u'2007']
Gaither2003,"[u'gaither', u'ga', u'sellbom', u'm']","[17671448, 69417154, 25391853, 54827463, 51353468, 21135271, 43030640, 17559905, 71403357, 4522102, 6154444, 27973288, 15638613, 58080496, 43947233, 37026066, 21127994, 48640908, 14921546, 57932921, 7097786, 180914924, 41107143, 68403186, 5822667, 103524685, 84093174, 6589799, 57153753, 140555134, 101376366, 48554730, 110720472, 34577526, 131037531, 11193636, 15973179, 19262472, 95853277, 17653593, 48040010, 3563493, 29845105, 24872425, 9122014, 158851948, 15758873, 92829059, 43381260, 38723645, 66429908, 11229963, 47919981, 24358128, 33291507, 47826253, 55089167, 104395540, 58135598, 12200948, 110351110, 11297175, 22561159, 117770326, 39388337, 14243936, 17248674, 42261906, 32025584, 55672775, 8943189, 56110352, 218203692, 198729515, 122657547, 5073295, 1591391, 36829466, 64197903, 2734215, 106139817, 27331399, 11914747, 2399104, 74240256, 27860951, 7647953, 22666507, 76058203, 1090313, 4524170, 29290199, 1888738, 17472532, 17591622, 91841901, 65473090, 4703063, 2823883, 67047250, 26555197]",thesexualsensationseekingscalereliabilityandvaliditywithinaheterosexualcollegestudentsample,[u'2003']
Durand1979,"[u'durand', u'a']","[81688552, 331385065, 138574504, 64299923, 41932599, 117253436, 168476668, 383119213, 772696252, 126085204, 83634986, 638266020, 303470743, 247505115, 354896940, 87260934, 379123578, 291202048, 77013562, 247092591, 26100740, 435674896, 55281632, 55570134, 757945392, 106918913, 563412, 670385794, 9227529, 323058779, 283080151, 52095633, 295458309, 116247239, 18577100, 138695067, 383029918, 113815480, 87151196, 193140225, 353924115, 61141720, 785435696, 313151778, 92300978, 34711823, 163779988, 144435921, 13988228, 496136943, 66429908, 141065137, 247055794, 503561285, 47445008, 586268849, 2260346, 176815731, 84608308, 4453114, 366954709, 220087974, 424611002, 122655247, 38226822, 99408521, 31595693, 300184515, 39639877, 143577991, 173822154, 22735513, 178389797, 24906987, 526746059, 170125389, 323040386, 36829466, 499835703, 25047115, 134525124, 56796620, 81750645, 239055091, 108480826, 71208796, 1050881, 11371314, 20042479, 226889764, 115250606, 191841780, 105657455, 304399356, 411709582, 86141883, 288371777, 349382909, 145636656, 454076959, 321233254]",europeancitizenship,[u'1979']
Unknown2009,"[u'griffin', u'tm', u'huebner', u'jl', u'kraus', u'vb', u'guilak', u'f']","[91670439, 4440253, 136595480, 99907088, 14821870, 2858579, 42094810, 81113270, 69620935, 7115469, 106944542, 64366734, 378263, 43406050, 5137519, 84336797, 54012307, 82515406, 124175869, 59275581, 5205911, 50657134, 63643120, 18074891, 46677930, 41069873, 266078189, 29738057, 86000060, 15299566, 92832232, 34853527, 8315844, 149993639, 6684450, 13285290, 38839436, 26707169, 59192210, 88275773, 18947801, 8433374, 14824697, 24220025, 118879114, 70785107, 738392, 5035090, 49527016, 9938721, 107815217, 31785662, 295202129, 13778578, 12690062, 11749480, 83783220, 169664368, 71729535, 31207878, 39358719, 94746836, 38712763, 21331244, 20117194, 32708949, 31813754, 30731289, 29671389, 113997711, 32631224, 37358328, 5128645, 80858976, 2409393, 117780630, 4005894, 76131963, 7613146, 7192410, 12906450, 5158494, 4760104, 33261082, 9313660, 50097133, 80303542, 119754071, 38172496, 35249290, 203078408, 112306847, 10399817, 7423001, 45101818, 43822741, 90883846, 84096341, 30492519, 15002409, 12789438]",extremeobesityduetoimpairedleptinsignalinginmicedoesnotcausekneeosteoarthritis,[u'2009']
