Id_ref,author_name,hash_values,norm_title_str,years
ID21,"[u'lazarus', u'richards']","[102358662, 2769035, 198053725, 160590356, 20720776, 67204263, 321209931, 458448545, 69681344, 168178725, 316596153, 6775256, 52488212, 196850009, 468892913, 273749966, 18709180, 7723332, 110442586, 308608194, 122742687, 12948640, 34634062, 294484236, 44432011, 283373186, 318294740, 143648785, 66556371, 36370851, 151460532, 59041056, 338764882, 185171798, 159373560, 10643198, 16771548, 104861615, 218851518, 362150919, 7258000, 5508670, 210049148, 58985673, 116442316, 8784611, 61946101, 302960618, 31568803, 138133842, 20052671, 104096860, 76778211, 57541159, 15788208, 27286944, 19983319, 113581298, 65108858, 173359481, 115589079, 9236738, 277137264, 16273865, 31221068, 18726290, 49717259, 59593621, 65387350, 55400114, 12172089, 95305335, 5128645, 340749091, 59113370, 53006086, 397452638, 85682322, 28768595, 13420376, 68672941, 282717944, 174730252, 10952286, 81029674, 254201458, 307325711, 305212054, 216654825, 28718152, 8922762, 57351925, 32825262, 10025313, 77240198, 104602161, 207413837, 261409031, 254792305, 49187995, 105245391]",stressundstressbewaltigungeinparadigma,[u'1981']
ID210,"[u'durand', u'a']","[81688552, 331385065, 138574504, 64299923, 41932599, 117253436, 168476668, 383119213, 772696252, 126085204, 83634986, 638266020, 303470743, 247505115, 354896940, 87260934, 379123578, 291202048, 77013562, 247092591, 26100740, 435674896, 55281632, 55570134, 757945392, 106918913, 563412, 670385794, 9227529, 323058779, 283080151, 52095633, 295458309, 116247239, 18577100, 138695067, 383029918, 113815480, 87151196, 193140225, 353924115, 61141720, 785435696, 313151778, 92300978, 34711823, 163779988, 144435921, 13988228, 496136943, 66429908, 141065137, 247055794, 503561285, 47445008, 586268849, 2260346, 176815731, 84608308, 4453114, 366954709, 220087974, 424611002, 122655247, 38226822, 99408521, 31595693, 300184515, 39639877, 143577991, 173822154, 22735513, 178389797, 24906987, 526746059, 170125389, 323040386, 36829466, 499835703, 25047115, 134525124, 56796620, 81750645, 239055091, 108480826, 71208796, 1050881, 11371314, 20042479, 226889764, 115250606, 191841780, 105657455, 304399356, 411709582, 86141883, 288371777, 349382909, 145636656, 454076959, 321233254]",europeancitizenship,[u'1979']
ID211,"[u'griffin', u'tm', u'huebner', u'jl', u'kraus', u'vb', u'guilak', u'f']","[91670439, 4440253, 136595480, 99907088, 14821870, 2858579, 42094810, 81113270, 69620935, 7115469, 106944542, 64366734, 378263, 43406050, 5137519, 84336797, 54012307, 82515406, 124175869, 59275581, 5205911, 50657134, 63643120, 18074891, 46677930, 41069873, 266078189, 29738057, 86000060, 15299566, 92832232, 34853527, 8315844, 149993639, 6684450, 13285290, 38839436, 26707169, 59192210, 88275773, 18947801, 8433374, 14824697, 24220025, 118879114, 70785107, 738392, 5035090, 49527016, 9938721, 107815217, 31785662, 295202129, 13778578, 12690062, 11749480, 83783220, 169664368, 71729535, 31207878, 39358719, 94746836, 38712763, 21331244, 20117194, 32708949, 31813754, 30731289, 29671389, 113997711, 32631224, 37358328, 5128645, 80858976, 2409393, 117780630, 4005894, 76131963, 7613146, 7192410, 12906450, 5158494, 4760104, 33261082, 9313660, 50097133, 80303542, 119754071, 38172496, 35249290, 203078408, 112306847, 10399817, 7423001, 45101818, 43822741, 90883846, 84096341, 30492519, 15002409, 12789438]",extremeobesityduetoimpairedleptinsignalinginmicedoesnotcausekneeosteoarthritis,[u'2009']
ID212,"[u'fuhrel', u'a', u'kalichman', u'sc']","[96477171, 295787855, 53512752, 21047295, 17318751, 63440590, 48435478, 132504170, 34066473, 16781049, 31080810, 37497648, 95923895, 138314786, 178783347, 10410170, 79318428, 85819009, 64434883, 36824710, 87132111, 173254517, 33161999, 41875496, 221779534, 53004172, 110869595, 6589799, 54519234, 84784154, 1308460, 81561708, 74364697, 74806100, 112245351, 68090868, 65424031, 59336956, 95853277, 54864833, 8731927, 108236287, 21759114, 47377508, 73172463, 445887896, 116216078, 232251648, 192357861, 7192317, 230639350, 101586986, 45941274, 80235749, 4728633, 54374534, 138761336, 19127080, 183669812, 66534026, 12283592, 12591726, 199140597, 27084449, 81250955, 4802313, 63045656, 134863760, 173574206, 28580428, 75439020, 58830822, 40412548, 244483025, 32129913, 5073295, 129422554, 86521572, 4311414, 79850582, 23629490, 20708843, 11831389, 50190076, 224082814, 81057514, 66101923, 114470672, 59968006, 164270909, 160741407, 168163777, 1888738, 34586198, 114988616, 51475527, 95874792, 21773660, 18361492, 122163672, 22440600]",biologicalsocialandpsychologicalriskfactorsforhivinfection,[u'2006']
ID213,"[u'oren', u'tasha']","[234794602, 211411925, 59103211, 51979387, 11196869, 56896854, 119133551, 8907503, 74583371, 108071992, 54208302, 32125027, 6125373, 162708458, 31654695, 47849106, 36843235, 32232188, 17607078, 29902839, 129020441, 155797267, 47369398, 32372110, 43731826, 6231731, 221324212, 2419857, 9227529, 76095826, 54030653, 3559478, 295458309, 1940054, 141820446, 168288784, 15973179, 53111757, 95876678, 28343053, 25310756, 18785761, 14704242, 4625638, 106004183, 68425525, 91468736, 14393418, 43069826, 34586636, 5788105, 48639997, 20925576, 173749468, 2286251, 30536679, 2260346, 208156176, 64527804, 58186263, 120876796, 19803166, 170660407, 99243374, 4532941, 36362193, 26275264, 84700502, 56460963, 97811724, 327617965, 113341675, 45430807, 94354568, 17615027, 38850430, 29853023, 116880227, 9135223, 111417946, 6713189, 10302211, 81750645, 21743628, 56827133, 577099, 499025072, 57871173, 21433895, 20851018, 179744, 21044743, 180248982, 100567591, 31248720, 195551369, 2556474, 164354885, 311823721, 108625209, 62855292]",domesticateddadsanddoubleshiftmomsreallifeandideallifein1950sdomesticcomedy,[u'2003']
ID214,"[u'apter', u'mj']","[203621907, 247726904, 2181893, 77106902, 133239878, 125483507, 76149359, 7583558, 23244168, 84642430, 11349653, 3790726, 302755999, 54446829, 23578899, 146164026, 79318428, 85819009, 282178777, 292680486, 16858267, 71097311, 18322167, 142780757, 182968220, 74715218, 189112149, 364034779, 59752600, 102449836, 113268976, 21621996, 84285225, 164198667, 205987273, 47193637, 82269527, 1868865, 57632009, 7725431, 113960852, 79141260, 62426766, 163163352, 34772907, 127044588, 3403107, 157228323, 10239251, 32689962, 71049515, 166962785, 295202129, 39355647, 101120813, 73582937, 108376478, 36471500, 104909129, 66534026, 27403119, 24473206, 1666953, 25200506, 12947146, 18726290, 19123175, 134863760, 65387350, 55672775, 39842280, 101583161, 114687816, 269534633, 171269389, 165806783, 14806634, 262057774, 4311414, 6759065, 106139817, 20708843, 213689252, 61711704, 89569355, 107688442, 79973556, 22666507, 38172496, 100636858, 164359072, 222408486, 48379934, 203561644, 116472151, 320927368, 1100197, 12372030, 12521982, 35168392, 36335352]",thedangerousedgethepsychologyofexcitement,[u'1992']
ID215,"[u'srensen', u'jesperb', u'sorenson', u'olav']","[138607638, 267830855, 155656271, 54827463, 164109355, 56896854, 13557065, 196417876, 55284398, 100537054, 320092119, 220210736, 25370791, 244003467, 51690618, 27948396, 61462015, 213626372, 60631153, 29902839, 82101447, 234130377, 163891736, 158928301, 67697411, 49697388, 181216904, 2419857, 5524460, 90725732, 101405407, 268322732, 114596537, 1940054, 63784190, 56939163, 47538756, 160130607, 165735353, 100283630, 78555881, 40885808, 3632602, 4733220, 133862825, 448811602, 15758873, 302960618, 43381260, 30682864, 104187991, 60283280, 89840012, 177115326, 40700591, 200291718, 148149549, 206057713, 6129609, 39910615, 89196088, 40016212, 129940518, 129588603, 199283037, 163175835, 204092036, 45312880, 38654741, 83649926, 364606426, 35313723, 2194361, 315148367, 130651271, 30461813, 82743374, 57318280, 23443431, 58425918, 84809556, 155885291, 43124677, 129743871, 156812701, 33276613, 200416095, 113624829, 114270910, 7402481, 150898825, 91274884, 68021664, 128106611, 7210334, 83453309, 94008448, 200459686, 143003054, 34704665, 28083930]",corporatedemographyandincomeinequality,[u'2007']
ID216,"[u'berg', u'dr']","[28753425, 94966759, 18921097, 54827463, 4201873, 76410037, 93966375, 26690916, 17868557, 4522102, 8551616, 82633187, 28316906, 22761740, 22407478, 10264337, 14896928, 93328135, 55219034, 68240219, 54679289, 45331793, 15259131, 95043499, 4600182, 7519758, 184440726, 13704766, 73703078, 20737858, 101376366, 60369592, 166201067, 10634825, 65081632, 68090868, 32389227, 65369212, 45689629, 192765988, 55156091, 63961536, 802597, 11892326, 16056818, 7664081, 6328019, 15993035, 2759065, 63437703, 22178153, 11229963, 47919981, 24358128, 37735077, 87844564, 86919775, 19127080, 99727339, 83300579, 12283592, 48287247, 109118995, 15783178, 82891318, 94182275, 17907119, 55343745, 18094112, 43923925, 72834890, 13334571, 60217933, 15631409, 643932, 29657585, 55938210, 7840209, 64197903, 24918145, 35851315, 23138785, 15031184, 39272925, 118729984, 107688442, 80303542, 81786458, 38172496, 123918883, 34098423, 49039513, 17045214, 119741214, 6064973, 109512591, 138692600, 4703063, 27373117, 35168392, 9270915]",theuseofrapespecificempathyinductiononrapeeducationforcollegemenatheoreticalandempiricalexamination,[u'1993']
ID217,"[u'kling', u'jeffrey', u'r']","[189773414, 60066837, 74998623, 9847541, 28492682, 121475903, 279499229, 102286271, 61023012, 148872815, 131505470, 166796921, 118516260, 379292407, 188944873, 12923789, 72909377, 278980144, 82582261, 37800332, 104435614, 45331793, 111922176, 130402381, 183481613, 100479577, 712644961, 30383413, 107175819, 237117364, 101376366, 77037109, 279105322, 159625098, 479266114, 62168719, 47538756, 43540925, 50736638, 45457566, 242684668, 318379484, 121830530, 147063950, 60442033, 176823133, 17345006, 89786199, 172251224, 69868213, 74231046, 270786576, 86960577, 24358128, 25690442, 47826253, 97875245, 62269, 112099893, 19376565, 139572060, 22467737, 185131479, 61464607, 83501039, 186907205, 220016476, 276698833, 458604262, 52249380, 31407980, 179647497, 2194361, 32274913, 5187889, 31137322, 203925340, 99986952, 64197903, 75665614, 184095721, 105137911, 812870, 13459629, 139406133, 101702979, 46658700, 29250025, 77993802, 458890456, 53946482, 19338413, 79557209, 262622667, 31248720, 83453309, 138692600, 12372030, 7832843, 35168392, 28083930]",incarcerationlengthemploymentandearnings,[u'2006']
ID218,"[u'dreher', u'axel', u'jensen', u'nathan', u'm']","[30905367, 60066837, 25391853, 82771401, 131854864, 79645911, 25875521, 20444516, 17868557, 15898726, 131505470, 39552912, 42688807, 57915527, 33422129, 5578977, 20567799, 48640908, 60631153, 71134450, 13468266, 45331793, 15925053, 24954327, 33691829, 7519758, 2768091, 13704766, 30124218, 93884450, 4595704, 121255493, 10458821, 190749340, 67023173, 32687342, 7021880, 65369212, 50736638, 45457566, 48040010, 1679560, 26981597, 88433747, 95960470, 103566814, 22068095, 39562356, 2759065, 58321245, 4863958, 112482921, 19023757, 24358128, 52405859, 54374534, 68560481, 62346127, 17288886, 30268474, 100893981, 9236738, 38892647, 102787756, 10439462, 92752759, 100409144, 42261906, 18094112, 77882398, 122331948, 40718855, 40412548, 2647826, 1813097, 12600155, 29853023, 44085676, 7613146, 31234338, 23629490, 46773963, 25239736, 22324548, 68464562, 9100820, 60970351, 9851253, 40681066, 89944589, 11652024, 24905701, 60400287, 57013705, 31043965, 119943446, 90883846, 16682837, 2823883, 122163672, 88710731]",independentactororagentanempiricalanalysisoftheimpactofusinterestsoninternationalmonetaryfundconditions,[u'2007']
ID219,"[u'smithlovin', u'l', u'robinson', u'dt']","[286578641, 445123438, 38912525, 54827463, 89435433, 34261969, 105246563, 174950064, 42766408, 41255704, 131505470, 166382787, 8701684, 222034731, 179330321, 12923789, 82070104, 82515406, 82582261, 71134450, 68876543, 64797695, 286875037, 216653965, 228985312, 47075721, 85979667, 212655155, 30124218, 33390556, 4595704, 250198967, 310502905, 42530752, 10685345, 119509994, 131452458, 65369212, 23823055, 45644458, 371405664, 64613158, 167724904, 12178637, 108299715, 229219546, 22068095, 39562356, 78905044, 14363911, 65980633, 739103, 19023757, 24358128, 40700591, 184609652, 309083047, 160665622, 23730607, 39161355, 247175745, 204954346, 134471501, 102787756, 355367219, 48562322, 27190390, 44293065, 458604262, 245104761, 126657838, 67407579, 60052609, 65988573, 5187889, 23715860, 339341657, 33981664, 7613146, 30120155, 227979312, 155018273, 96827512, 33261082, 258831206, 303628008, 89092110, 26128684, 89080516, 150343535, 92774215, 146129601, 107303486, 163753514, 62957167, 208104532, 90883846, 195241153, 261335378, 209700767, 227044724]",genderandconversationaldynamics,[u'1991']
ID22,"[u'crowtherheyck', u'h']","[131131634, 2769035, 54791798, 49402433, 8291888, 84412096, 94533340, 26690916, 55284398, 66076198, 70217565, 220210736, 195589329, 3104988, 50639032, 5578977, 40320846, 11545370, 17607078, 136454405, 181164011, 47379221, 15925053, 66228865, 10185248, 10912227, 192873381, 6589799, 110891948, 20884131, 8355796, 52095633, 119852857, 62896500, 67023173, 74581378, 56643827, 65369212, 10445123, 67284013, 114886655, 140438239, 42371683, 13642693, 29840793, 85684214, 25049574, 52755249, 35528177, 58321245, 4863958, 48009582, 188062943, 18313039, 40700591, 104394221, 37127872, 103480519, 58595112, 55166610, 47526169, 51932134, 129940518, 21331244, 54504014, 24438834, 357495122, 65448637, 56460963, 77882398, 44294519, 1243554, 13851609, 24906987, 12722946, 5073295, 63428034, 113030813, 64197903, 49978442, 71376191, 155018273, 152355466, 7774337, 57922748, 27004375, 22957080, 43037146, 92258586, 20851018, 13330470, 115998152, 1888738, 55321061, 31248720, 57670601, 138692600, 105769672, 33086064, 70754867, 27203518]",patronsoftherevolutionidealsandinstitutionsinpostwarbehavioralscience,[u'2006']
ID220,"[u'breuer', u'franz']","[16278551, 127383524, 136595480, 21047295, 93132520, 34261969, 64970727, 250481245, 96189553, 6698837, 31080810, 63419076, 66071916, 116683086, 207427980, 10410170, 27397131, 85819009, 55219034, 27673298, 87132111, 294689784, 72890870, 158928301, 115321459, 141074504, 376905243, 172993116, 59752600, 70701548, 56255512, 65600548, 27545801, 11831227, 91433563, 21525001, 102884967, 101098918, 151349474, 29116646, 108874112, 10283597, 108483433, 63383091, 64861232, 5921736, 100550453, 15993035, 41447166, 201611405, 55562336, 41234498, 199604577, 202475586, 43510117, 73582937, 89216386, 50995890, 14812842, 65237679, 27403119, 220087974, 41977492, 300469037, 23695648, 4802313, 98426825, 134863760, 10405007, 32645225, 111533448, 5594308, 99222795, 65988573, 130205882, 30461813, 112074480, 36829466, 4311414, 171621386, 107145830, 20708843, 40378396, 22207132, 11581077, 297869112, 140016415, 95861821, 49301069, 29411038, 3788605, 142841415, 32825262, 49083783, 37434686, 1822767, 32216566, 21773660, 160365126, 50901886, 78082749]",wissenschaftstheoriefurpsychologeneineeinfuhrung,[u'1991']
ID221,"[u'rich', u'm', u'ginsburg', u'kr']","[22413391, 31642666, 52808350, 46100857, 87190055, 53908268, 13557065, 11407760, 109444576, 94182288, 11349653, 6775256, 200332336, 22761740, 26774534, 5578977, 31247914, 37922679, 57182466, 23406520, 63321259, 9248049, 18322167, 48058488, 10185248, 24705758, 85979667, 3324165, 115014287, 42843580, 101376366, 118988312, 95610250, 159625098, 720386, 34143576, 15973179, 11621723, 169580873, 35056228, 43631184, 31551289, 112883719, 16222813, 118879114, 68002481, 3403107, 31934298, 2845146, 30682864, 15577011, 48639997, 19023757, 24358128, 22625200, 9508557, 81407573, 35512190, 112099893, 12200948, 68370381, 47857755, 1558576, 716937, 18391119, 119805872, 1505418, 45312880, 38654741, 55672775, 14234341, 29358603, 31349563, 57538051, 77685086, 39322862, 4005894, 76131963, 19621126, 24918145, 12555896, 67338454, 34907911, 61711704, 56827133, 45602264, 68037760, 9851253, 38172496, 123162152, 4524170, 29290199, 128409673, 17472532, 2280032, 73513348, 35843614, 3773416, 36868034, 50141615, 50391012]",thereasonandrhymeofqualitativeresearchwhywhenandhowtousequalitativemethodsinthestudyofadolescenthealth,[u'1999']
ID222,"[u'lin', u'n']","[17671448, 73159759, 61070122, 54827463, 17318751, 488153192, 321209931, 4889722, 99015401, 94182288, 83953139, 29097949, 102700308, 136131633, 21457087, 3580234, 144380086, 478994705, 142776400, 36824710, 222445199, 172066966, 15220693, 41875496, 424633759, 980520666, 489029549, 165768462, 203148275, 23994127, 142736828, 169996569, 66553215, 201773507, 131037531, 69303297, 115832899, 111851581, 19009370, 120284748, 25310756, 23730238, 277355163, 54238750, 89315990, 230983906, 517150940, 166081654, 108133337, 44713181, 3385693, 172302340, 79553439, 210281995, 40700591, 137469052, 72815953, 231714514, 84969934, 210408738, 135471474, 231701629, 171006492, 27084449, 81250955, 117252105, 86637140, 92510607, 199207642, 24710668, 122331948, 48651758, 630628564, 109856539, 26582055, 4858124, 405530933, 135187171, 64197903, 273236893, 106139817, 35950743, 504484188, 50190076, 243634639, 107688442, 192167963, 450457038, 192893728, 373717558, 97071421, 197461987, 155517667, 269958023, 77240198, 121130230, 84111980, 26365716, 160365126, 408172362, 338803948]",theinvisiblehandofsocialcapital,[u'2003']
ID223,"[u'andersen', u'thomas', u'barnebeck', u'hansen', u'henrik', u'markussen', u'thomas']","[247438987, 263357019, 96008708, 54827463, 67279389, 34261969, 171057864, 232458515, 173317474, 41255704, 8533101, 202402265, 168307454, 16936107, 354896940, 325310113, 52260810, 209022714, 17607078, 13022851, 59445060, 265939312, 225162560, 15298203, 37406719, 319546311, 139816234, 61638155, 94762929, 194838252, 163929887, 153437703, 166201067, 269595263, 10685345, 155474590, 81213639, 137423359, 117910372, 89441320, 62472170, 269361029, 181439739, 88267904, 143054881, 20806423, 17345006, 81207582, 221479473, 58321245, 8679238, 90043551, 478973800, 225300152, 40700591, 47826253, 90112389, 166124914, 149197047, 112868668, 21201913, 26965051, 75714109, 80940674, 207429758, 97978582, 156126546, 55343745, 458604262, 12914093, 164632390, 305101215, 31145993, 65988573, 9159206, 150202469, 179197803, 325373097, 64197903, 5487429, 15774052, 61744267, 472195556, 99360419, 139406133, 58115285, 296361647, 26128684, 59581967, 20851018, 166675657, 199747091, 107303486, 49083783, 199609187, 100171441, 17104892, 4703063, 175367469, 67047250, 69108207]",uspoliticsandworldbankidalending,[u'2006']
ID224,"[u'dawson', u'p', u'buchanan', u'd']","[17671448, 102062339, 28788902, 10234860, 26780212, 4736286, 126693155, 4889722, 38009289, 6698837, 8533101, 32125027, 85583088, 3141535, 47146006, 3580234, 36843235, 61749277, 57182466, 27359348, 122742687, 70584888, 119265270, 32372110, 12028224, 103524685, 157332171, 28730576, 126842487, 32856737, 4595704, 52095633, 10458821, 141091812, 720386, 160446035, 115832899, 1868865, 18185685, 45644458, 67096525, 2906623, 22860706, 54238750, 118730041, 25047391, 738392, 5035090, 1452536, 14363911, 4863958, 48639997, 99068166, 24358128, 89107687, 30536679, 19983319, 73707834, 112099893, 31163834, 83345381, 7961169, 171006492, 84506290, 7160207, 18726290, 41928830, 84700502, 12310897, 12914093, 9072655, 101583161, 5128645, 104686699, 32129913, 14373541, 123490257, 80349664, 24437300, 14727244, 101564407, 20708843, 4760104, 39272925, 18130824, 63556814, 16296790, 9851253, 79614321, 34239555, 33198925, 22589107, 64309210, 163753514, 2656914, 786496, 37725411, 21773660, 12521982, 6897806, 28083930]",thewayitreallyhappenedcompetingnarrativesinthepoliticalprocessoftechnologicalchange,[u'2005']
ID225,"[u'lerman', u'c', u'rimer', u'b', u'trock', u'b']","[189773414, 263357019, 84275868, 167930955, 26754446, 34261969, 42094810, 90963573, 16231607, 41255704, 30935519, 166382787, 102700308, 58080496, 32906842, 31328758, 72909377, 229417206, 27344745, 106695963, 129020441, 50657134, 139563022, 18074891, 10185248, 75075994, 110869595, 2419857, 155686074, 33058969, 1256419, 356011144, 70459411, 1940054, 81662619, 92730383, 7164088, 59351603, 23823055, 300279975, 1758155, 8934718, 38020319, 36771302, 29840793, 168528199, 17345006, 144435921, 92836945, 124479143, 230639350, 48639997, 118611138, 178453117, 25690442, 47826253, 192547783, 510646976, 84608308, 58186263, 139572060, 57471527, 159934447, 27084449, 10439462, 38963156, 31595693, 73839959, 18781869, 143577991, 23718520, 68517304, 6982821, 65988573, 43754256, 2848750, 102820142, 116880227, 86744595, 8597769, 12555896, 107548080, 812870, 50190076, 56827133, 50097133, 38981265, 208530187, 2535194, 85757216, 36596783, 151422837, 82674383, 49083783, 25044878, 83982996, 139469111, 263701366, 190486761, 6897806, 12789438]",factorsassociatedwithrepeatedadherencetobreastcancerscreening,[u'1990']
ID226,"[u'barter', u'c', u'renold', u'e']","[30905367, 29945261, 33102106, 10234860, 64604325, 53908268, 32854843, 11407760, 44857284, 79862216, 30336058, 26082014, 53441869, 16277455, 86037272, 11399919, 20567799, 48640908, 17607078, 57489846, 149795970, 9248049, 213845439, 89401483, 12028224, 47466734, 38810238, 61638155, 8608420, 13332722, 44445960, 52095633, 23596468, 104600512, 720386, 21759549, 16771548, 19262472, 39729099, 60763642, 8731927, 3455068, 21759114, 29617591, 29840793, 68002481, 6328019, 6392239, 102504717, 58321245, 66429908, 58727939, 40667512, 14376249, 4728633, 10796874, 27214348, 19127080, 46015976, 43604918, 102632517, 9236738, 1666953, 15783178, 89646593, 125917385, 125117223, 79212257, 15804363, 62700238, 1658362, 1243554, 6982821, 62533768, 12722946, 4858124, 19128694, 36829466, 19145513, 28181357, 14856936, 10154178, 137138731, 35254181, 61846737, 27860951, 89092110, 65927598, 43525032, 20851018, 21174934, 127490709, 142117853, 13477685, 101918049, 5311745, 89436284, 21773660, 18361492, 83013017, 22440600]",dilemmasofcontrolmethodologicalimplicationsandreflectionsofforegroundingchildrensperspectivesonviolence,[u'2003']
ID227,"[u'beynnon', u'bd', u'ettlinger', u'cf', u'johnson', u'rj']","[31224997, 17758156, 196080000, 9033372, 164152776, 34261969, 155713487, 4889722, 66170419, 6698837, 2813959, 77336836, 9570455, 64501544, 73952258, 3580234, 77646929, 32232188, 64434883, 135381956, 64927340, 35965273, 87789704, 142617819, 113429244, 348157022, 68128571, 158148372, 61140489, 80506736, 281517813, 34853527, 75892944, 60615499, 67023173, 216514130, 115832899, 101098918, 178936354, 37254687, 74962841, 39507263, 21759114, 54238750, 78761892, 95320548, 8378964, 39562356, 50016697, 16848212, 41340088, 101586986, 47919981, 7735968, 3031231, 47826253, 58292108, 95462364, 64527804, 58615255, 152880737, 104340706, 109118995, 102787756, 117547714, 118100742, 14704381, 150077118, 56460963, 114959498, 83706768, 193225287, 70277313, 60559820, 17084134, 30461813, 42434808, 57318280, 7613146, 76627220, 196068252, 20708843, 107543275, 92653099, 139406133, 147528045, 192922646, 606260, 119443174, 101707321, 99178340, 14234212, 18667440, 49083783, 12164206, 100171441, 32941570, 21773660, 118946742, 8965547, 26969424]",epidemiologyandmechanismsofaclinjuryinalpineskiing,[u'2007']
ID228,"[u'galvani', u'm', u'palma', u'j']","[462783729, 611233784, 492338263, 107467044, 53350744, 64292168, 83111647, 459437262, 122438977, 6698837, 106817500, 39584426, 160851508, 64251727, 424399891, 47849106, 701087258, 223394619, 201711735, 799270916, 129020441, 123961864, 44305485, 76058563, 6302029, 44856511, 303006199, 218477238, 314064642, 286165469, 615878969, 45960830, 52078513, 146453829, 479266114, 69303297, 47538756, 101098918, 398482142, 465496277, 433011619, 29470223, 371743496, 284111538, 73172463, 280617123, 687423477, 479646635, 92836945, 320685867, 3177940, 268480869, 91486692, 62768699, 345727404, 130285889, 399216230, 292441409, 53578050, 78274689, 21611626, 313586222, 25625038, 246490181, 432491234, 14243936, 33073126, 34263804, 81407021, 122533651, 111533448, 57299802, 2194361, 291277879, 603606439, 101730686, 85589454, 428124144, 94636097, 13661434, 100511809, 537357649, 28591176, 116324034, 252162446, 29710704, 280682055, 133895003, 247389925, 846487672, 55185233, 216016715, 138026957, 9749527, 43672193, 297493869, 197593603, 327328273, 34752319, 231450178, 157001329]",lahinchadadeuniforme,[u'2005']
ID229,"[u'gordon', u'gretchen', u'luoma', u'aaron']","[91300385, 67041070, 138487147, 54827463, 80538030, 135557604, 368398081, 67889483, 78108386, 94182288, 95883300, 6775256, 73946656, 136131633, 156781133, 447548666, 79861932, 73002459, 126008327, 43088348, 216373026, 222557973, 236013521, 218083648, 12028224, 126659501, 238986730, 63495209, 46766338, 195598302, 94750403, 111869399, 272139321, 224704487, 720386, 310153674, 111951993, 82175259, 370610679, 75102172, 265791088, 64907222, 185015736, 11892326, 168448567, 57872311, 74892754, 70575212, 422123048, 43273123, 87368306, 565823837, 68637635, 8202727, 40700591, 163185659, 108376478, 50995890, 45376244, 98510704, 154633407, 185833683, 70584169, 24228199, 16774733, 189812660, 209431628, 165039155, 141487678, 124056937, 23718520, 33482291, 140853569, 199961867, 86053038, 39322862, 188520557, 69240353, 14078236, 37865483, 106139817, 307345089, 40378396, 23942095, 29935370, 45602264, 112504619, 204922585, 192893728, 72945112, 100409961, 146497328, 50545965, 102115652, 25044878, 15035194, 118753805, 7142922, 47739936, 6140806, 62855292]",oilandgastheelusivewealthbeneaththeirfeet,[u'2009']
ID23,"[u'ruane', u'joseph', u'todd', u'jennifer']","[28753425, 103699055, 38912525, 24580290, 41932599, 26881010, 105246563, 26690916, 98626337, 77177812, 131505470, 54945037, 145123861, 48149773, 126988406, 12923789, 44295727, 82515406, 48519831, 26722488, 104435614, 84591190, 11919839, 43213657, 10185248, 103524685, 6732564, 49681162, 30124218, 33390556, 2747919, 101487686, 23596468, 42530752, 10685345, 68090868, 131452458, 65369212, 117910372, 282926834, 21383089, 23873727, 31927900, 12178637, 92183836, 49712810, 738392, 5035090, 78905044, 31799435, 12725309, 739103, 188763511, 24358128, 32961731, 87844564, 26320493, 19127080, 101270816, 173512790, 12283592, 48287247, 38892647, 81255872, 160071335, 73426714, 27190390, 200366632, 67963500, 8104295, 35326677, 36695512, 59882721, 32274913, 50076765, 565887505, 285097417, 7840209, 64197903, 38338167, 106139817, 1318019, 4760104, 33261082, 93889610, 40863493, 30889652, 26128684, 5772207, 13364126, 115250606, 49039513, 79557209, 7423001, 45101818, 51475527, 73929118, 28501802, 8255825, 74470970, 22440600]",thedynamicsofconflictinnorthernirelandpowerconflictandemancipation,[u'1996']
ID24,"[u'malmberg', u'b']","[251941626, 60066837, 172165762, 86342117, 154621933, 248010913, 89605552, 74394922, 109444576, 192409255, 131505470, 114883696, 305760642, 282383401, 50639032, 5578977, 245901846, 236773980, 17607078, 71134450, 125754116, 25524415, 34634062, 15298203, 161027910, 103524685, 128776487, 30383413, 25438813, 70701548, 101376366, 29662770, 412456683, 69885095, 10685345, 198665271, 81213639, 65369212, 32548348, 45457566, 62472170, 140057555, 35909622, 130703061, 244213199, 39720461, 17345006, 81207582, 41447166, 39615060, 15577011, 56982460, 201469706, 24358128, 42005590, 47826253, 37127872, 196116967, 115625431, 450813401, 12283592, 71659854, 261185104, 217951688, 174316478, 118674757, 63045656, 144000113, 319417370, 191499154, 255937387, 95305335, 5128645, 69966103, 122657547, 72128230, 482864, 48255617, 44296694, 79850582, 226870428, 155018273, 164078848, 22207132, 81029674, 27452557, 20012678, 26128684, 92258586, 20851018, 164147879, 174440906, 107303486, 51369213, 172119081, 26570389, 139469111, 228856820, 83691412, 47585610, 79759171]",newtrendsinlinguisticsanorientation,[u'1964']
